city,state_code,total,total_user,total_p,virus,user_virus,virus_p,virus_rel_p,user_virus_p
Fredericksburg,TX,731,148,4.93918918918919,3,2,1.5,0.410396716826265,1.35135135135135
Orange Beach,AL,655,148,4.42567567567568,8,2,4,1.22137404580153,1.35135135135135
Warr Acres,OK,1051,148,7.10135135135135,2,2,1,0.190294957183635,1.35135135135135
West Miami,FL,846,148,5.71621621621622,2,2,1,0.236406619385343,1.35135135135135
Natchez,MS,1190,148,8.04054054054054,8,1,8,0.672268907563025,0.675675675675676
Oakdale,PA,835,148,5.64189189189189,1,1,1,0.119760479041916,0.675675675675676
Barboursville,WV,413,148,2.79054054054054,0,0,0,0,0
Winthrop,MA,1889,147,12.8503401360544,11,8,1.375,0.582318687136051,5.4421768707483
El Sobrante,CA,1502,147,10.2176870748299,31,6,5.16666666666667,2.06391478029294,4.08163265306122
Mount Clemens,MI,2070,147,14.0816326530612,9,6,1.5,0.434782608695652,4.08163265306122
Stillwater,MN,1018,147,6.92517006802721,6,6,1,0.589390962671906,4.08163265306122
Pottstown,PA,657,147,4.46938775510204,7,5,1.4,1.06544901065449,3.40136054421769
Millville,OH,1698,147,11.5510204081633,4,4,1,0.235571260306243,2.72108843537415
Andover,FL,1168,147,7.94557823129252,3,2,1.5,0.256849315068493,1.36054421768707
Brookside,DE,1015,147,6.90476190476191,0,0,0,0,0
Hillsborough,CA,755,147,5.13605442176871,0,0,0,0,0
Crest Hill,IL,1102,146,7.54794520547945,10,6,1.66666666666667,0.907441016333939,4.10958904109589
Goddard,MD,1151,146,7.88356164383562,9,5,1.8,0.781928757602085,3.42465753424658
Davenport,IA,519,146,3.55479452054795,5,4,1.25,0.963391136801541,2.73972602739726
Dobbs Ferry,NY,1384,146,9.47945205479452,11,4,2.75,0.794797687861272,2.73972602739726
Kutztown,PA,1672,146,11.4520547945205,4,4,1,0.239234449760766,2.73972602739726
Ellenton,FL,1109,146,7.5958904109589,5,3,1.66666666666667,0.450856627592426,2.05479452054794
Falcon Heights,MN,726,146,4.97260273972603,4,3,1.33333333333333,0.550964187327824,2.05479452054794
Fort Oglethorpe,GA,709,146,4.85616438356164,3,3,1,0.423131170662906,2.05479452054794
Overland,MO,1572,146,10.7671232876712,4,3,1.33333333333333,0.254452926208651,2.05479452054794
Ridgefield,NJ,681,146,4.66438356164384,3,3,1,0.440528634361234,2.05479452054794
Roselle,IL,1431,146,9.8013698630137,3,3,1,0.209643605870021,2.05479452054794
Wadsworth,OH,970,146,6.64383561643836,5,3,1.66666666666667,0.515463917525773,2.05479452054794
Wayne,MI,1503,146,10.2945205479452,8,3,2.66666666666667,0.53226879574185,2.05479452054794
Westchester,IL,729,146,4.99315068493151,3,3,1,0.411522633744856,2.05479452054794
Astoria,OR,1072,146,7.34246575342466,2,2,1,0.186567164179104,1.36986301369863
Central,LA,1144,146,7.83561643835616,3,2,1.5,0.262237762237762,1.36986301369863
Springdale,SC,1172,146,8.02739726027397,2,2,1,0.170648464163823,1.36986301369863
Del Rey,CA,1218,146,8.34246575342466,1,1,1,0.0821018062397373,0.684931506849315
Fairfield,AL,2442,146,16.7260273972603,1,1,1,0.040950040950041,0.684931506849315
Fredonia,NY,1849,146,12.6643835616438,1,1,1,0.0540832882639265,0.684931506849315
Lakesite,TN,1177,146,8.06164383561644,2,1,2,0.169923534409516,0.684931506849315
Clute,TX,782,146,5.35616438356164,0,0,0,0,0
Hopewell,VA,1157,146,7.92465753424658,0,0,0,0,0
Forked River,NJ,1498,145,10.3310344827586,10,7,1.42857142857143,0.667556742323098,4.82758620689655
Dixon,CA,1189,145,8.2,10,5,2,0.841042893187553,3.44827586206897
Marble Cliff,OH,1368,145,9.43448275862069,15,5,3,1.09649122807018,3.44827586206897
North Babylon,NY,1259,145,8.68275862068966,4,4,1,0.317712470214456,2.75862068965517
Woodstock,IL,845,145,5.82758620689655,5,4,1.25,0.591715976331361,2.75862068965517
Bardstown,KY,1358,145,9.36551724137931,3,3,1,0.220913107511046,2.06896551724138
Henderson,KY,2223,145,15.3310344827586,106,3,35.3333333333333,4.76833108412056,2.06896551724138
Barton Creek,TX,565,145,3.89655172413793,2,2,1,0.353982300884956,1.37931034482759
Bridgeport,WV,786,145,5.42068965517241,2,2,1,0.254452926208651,1.37931034482759
Chambersburg,PA,614,145,4.23448275862069,5,2,2.5,0.814332247557003,1.37931034482759
Glasgow,DE,1205,145,8.31034482758621,2,2,1,0.16597510373444,1.37931034482759
Holly Springs,GA,1164,145,8.02758620689655,3,2,1.5,0.257731958762887,1.37931034482759
Islip,NY,1086,145,7.48965517241379,2,2,1,0.184162062615101,1.37931034482759
Lewiston,NY,684,145,4.71724137931034,2,2,1,0.292397660818713,1.37931034482759
Post Falls,ID,1693,145,11.6758620689655,3,2,1.5,0.177200236266982,1.37931034482759
West Pensacola,FL,1033,145,7.12413793103448,4,2,2,0.387221684414327,1.37931034482759
Mason City,IA,1242,145,8.56551724137931,9,1,9,0.72463768115942,0.689655172413793
Milford,PA,476,145,3.28275862068965,2,1,2,0.420168067226891,0.689655172413793
Willowick,OH,1688,145,11.6413793103448,1,1,1,0.0592417061611374,0.689655172413793
Pascagoula,MS,2210,145,15.2413793103448,0,0,0,0,0
Maple Valley,WA,839,144,5.82638888888889,12,9,1.33333333333333,1.43027413587604,6.25
Arlington,NY,2544,144,17.6666666666667,23,7,3.28571428571429,0.904088050314465,4.86111111111111
Mount Holly,NC,1282,144,8.90277777777778,8,6,1.33333333333333,0.62402496099844,4.16666666666667
Arroyo Grande,CA,1741,144,12.0902777777778,11,5,2.2,0.631820792647903,3.47222222222222
New Windsor,NY,1120,144,7.77777777777778,6,5,1.2,0.535714285714286,3.47222222222222
Contra Costa Centre,CA,777,144,5.39583333333333,10,4,2.5,1.28700128700129,2.77777777777778
Forest Grove,OR,961,144,6.67361111111111,4,4,1,0.416233090530697,2.77777777777778
Prospect,KY,1879,144,13.0486111111111,6,4,1.5,0.319318786588611,2.77777777777778
Arlington,WA,1434,144,9.95833333333333,3,3,1,0.209205020920502,2.08333333333333
Garden City,MI,1021,144,7.09027777777778,5,3,1.66666666666667,0.489715964740451,2.08333333333333
Fultondale,AL,1481,144,10.2847222222222,2,2,1,0.135043889264011,1.38888888888889
Lander,WY,1175,144,8.15972222222222,2,2,1,0.170212765957447,1.38888888888889
Laurel,MS,958,144,6.65277777777778,2,2,1,0.208768267223382,1.38888888888889
Occoquan,VA,896,144,6.22222222222222,2,2,1,0.223214285714286,1.38888888888889
Versailles,KY,711,144,4.9375,1,1,1,0.140646976090014,0.694444444444444
Glenn Heights,TX,660,144,4.58333333333333,0,0,0,0,0
Hernando,MS,834,144,5.79166666666667,0,0,0,0,0
Ormond Beach,FL,648,144,4.5,0,0,0,0,0
Lindon,UT,760,143,5.31468531468532,13,10,1.3,1.71052631578947,6.99300699300699
Camas,WA,1349,143,9.43356643356643,13,4,3.25,0.963676797627872,2.7972027972028
Northfield,MN,1127,143,7.88111888111888,5,4,1.25,0.443655723158829,2.7972027972028
Portsmouth,OH,1669,143,11.6713286713287,9,4,2.25,0.539245056920312,2.7972027972028
Winchester,KY,2656,143,18.5734265734266,6,4,1.5,0.225903614457831,2.7972027972028
Bohemia,NY,1335,143,9.33566433566434,5,3,1.66666666666667,0.374531835205992,2.0979020979021
East Chicago,IN,1021,143,7.13986013986014,3,3,1,0.29382957884427,2.0979020979021
Summerside,OH,1331,143,9.30769230769231,4,3,1.33333333333333,0.300525920360631,2.0979020979021
Camp Hill,PA,1298,143,9.07692307692308,6,2,3,0.462249614791988,1.3986013986014
Lockport,NY,2193,143,15.3356643356643,2,2,1,0.0911992704058368,1.3986013986014
Friendly,MD,1605,143,11.2237762237762,2,1,2,0.124610591900312,0.699300699300699
Hackettstown,NJ,1194,143,8.34965034965035,1,1,1,0.0837520938023451,0.699300699300699
Okemah,OK,656,143,4.58741258741259,1,1,1,0.152439024390244,0.699300699300699
Five Corners,WA,878,143,6.13986013986014,0,0,0,0,0
Oakwood,PA,616,143,4.30769230769231,0,0,0,0,0
Holtsville,NY,821,142,5.78169014084507,10,7,1.42857142857143,1.21802679658952,4.92957746478873
Cliffside Park,NJ,1784,142,12.5633802816901,8,6,1.33333333333333,0.448430493273543,4.22535211267606
Havre North,MT,1612,142,11.3521126760563,7,6,1.16666666666667,0.43424317617866,4.22535211267606
Gloucester,MA,1496,142,10.5352112676056,9,5,1.8,0.601604278074866,3.52112676056338
Orcutt,CA,1004,142,7.07042253521127,6,5,1.2,0.597609561752988,3.52112676056338
Belton,MO,745,142,5.24647887323944,6,4,1.5,0.805369127516779,2.8169014084507
Corte Madera,CA,1043,142,7.34507042253521,5,4,1.25,0.479386385426654,2.8169014084507
Dallas,NC,906,142,6.38028169014085,4,4,1,0.441501103752759,2.8169014084507
East Grand Rapids,MI,1040,142,7.32394366197183,7,4,1.75,0.673076923076923,2.8169014084507
Luling,LA,1293,142,9.1056338028169,4,3,1.33333333333333,0.309358081979892,2.11267605633803
Yorkville,IL,756,142,5.32394366197183,3,3,1,0.396825396825397,2.11267605633803
Athens,TN,1651,142,11.6267605633803,2,2,1,0.121138703815869,1.40845070422535
Marlboro,NY,720,142,5.07042253521127,2,2,1,0.277777777777778,1.40845070422535
Shirley,NY,1406,142,9.90140845070423,2,2,1,0.142247510668563,1.40845070422535
Westerly,RI,843,142,5.93661971830986,5,2,2.5,0.593119810201661,1.40845070422535
Wilkinsburg,PA,880,142,6.19718309859155,2,2,1,0.227272727272727,1.40845070422535
Conway,FL,818,142,5.76056338028169,1,1,1,0.122249388753056,0.704225352112676
Dracut,MA,1384,142,9.74647887323944,4,1,4,0.289017341040462,0.704225352112676
Sherwood,OR,877,142,6.17605633802817,1,1,1,0.114025085518814,0.704225352112676
Grants Pass,OR,1347,141,9.5531914893617,5,5,1,0.371195248700817,3.54609929078014
Geneva,NY,1464,141,10.3829787234043,4,4,1,0.273224043715847,2.83687943262411
Hartsdale,NY,682,141,4.83687943262411,5,4,1.25,0.733137829912023,2.83687943262411
Muscle Shoals,AL,1361,141,9.65248226950355,3,3,1,0.220426157237325,2.12765957446808
Sappington,MO,1021,141,7.24113475177305,3,3,1,0.29382957884427,2.12765957446808
Tullahoma,TN,1059,141,7.51063829787234,3,3,1,0.28328611898017,2.12765957446808
Dodge City,KS,1940,141,13.758865248227,2,2,1,0.103092783505155,1.41843971631206
South San Jose Hills,CA,1033,141,7.32624113475177,2,2,1,0.193610842207164,1.41843971631206
Western Springs,IL,672,141,4.76595744680851,2,2,1,0.297619047619048,1.41843971631206
Bensenville,IL,725,141,5.14184397163121,1,1,1,0.137931034482759,0.709219858156029
Incline Village,NV,613,141,4.34751773049645,1,1,1,0.163132137030995,0.709219858156029
Capitol Heights,MD,1061,141,7.52482269503546,0,0,0,0,0
Morganton,NC,1072,141,7.60283687943262,0,0,0,0,0
Shelbyville,KY,1452,140,10.3714285714286,11,5,2.2,0.757575757575757,3.57142857142857
Centralia,WA,1059,140,7.56428571428571,9,4,2.25,0.84985835694051,2.85714285714286
Live Oak,CA,1623,140,11.5928571428571,22,4,5.5,1.35551447935921,2.85714285714286
Shaler Township,PA,1708,140,12.2,135,4,33.75,7.903981264637,2.85714285714286
Anchorage,KY,1115,140,7.96428571428571,21,3,7,1.88340807174888,2.14285714285714
Duncansville,PA,775,140,5.53571428571429,4,3,1.33333333333333,0.516129032258065,2.14285714285714
East Sumter,SC,893,140,6.37857142857143,3,3,1,0.335946248600224,2.14285714285714
Newberg,OR,904,140,6.45714285714286,6,3,2,0.663716814159292,2.14285714285714
Springboro,OH,1113,140,7.95,4,3,1.33333333333333,0.359389038634322,2.14285714285714
Agawam,MA,2835,140,20.25,2,2,1,0.0705467372134039,1.42857142857143
Bradley,IL,870,140,6.21428571428571,6,2,3,0.689655172413793,1.42857142857143
Bristol,PA,723,140,5.16428571428571,3,2,1.5,0.4149377593361,1.42857142857143
Cleveland,MS,1497,140,10.6928571428571,2,2,1,0.133600534402138,1.42857142857143
Cottleville,MO,544,140,3.88571428571429,2,2,1,0.367647058823529,1.42857142857143
Lebanon,IN,1560,140,11.1428571428571,2,2,1,0.128205128205128,1.42857142857143
Warrenville,IL,999,140,7.13571428571429,3,2,1.5,0.3003003003003,1.42857142857143
Gettysburg,PA,762,140,5.44285714285714,1,1,1,0.131233595800525,0.714285714285714
Center,TX,414,140,2.95714285714286,0,0,0,0,0
Mill Valley,CA,1644,140,11.7428571428571,0,0,0,0,0
North Plainfield,NJ,2215,139,15.9352517985612,12,9,1.33333333333333,0.54176072234763,6.47482014388489
Bronxville,NY,891,139,6.41007194244604,8,6,1.33333333333333,0.897867564534231,4.31654676258993
Guilford,CT,1307,139,9.40287769784173,12,6,2,0.918133129303749,4.31654676258993
Adelanto,CA,2131,139,15.3309352517986,6,5,1.2,0.281557954012201,3.59712230215827
Granite Bay,CA,868,139,6.24460431654676,14,5,2.8,1.61290322580645,3.59712230215827
Medford,NJ,1243,139,8.94244604316547,6,4,1.5,0.482703137570394,2.87769784172662
Cedar Mill,OR,1062,139,7.64028776978417,3,3,1,0.282485875706215,2.15827338129496
Ringgold,GA,1078,139,7.75539568345324,5,3,1.66666666666667,0.463821892393321,2.15827338129496
Roseburg,OR,964,139,6.93525179856115,4,3,1.33333333333333,0.4149377593361,2.15827338129496
Shippensburg,PA,1231,139,8.85611510791367,14,3,4.66666666666667,1.13728675873274,2.15827338129496
Trotwood,OH,2079,139,14.9568345323741,11,3,3.66666666666667,0.529100529100529,2.15827338129496
Sky Lake,FL,888,139,6.38848920863309,3,2,1.5,0.337837837837838,1.43884892086331
Breaux Bridge,LA,3449,139,24.8129496402878,2,1,2,0.057987822557263,0.719424460431655
Minor Lane Heights,KY,753,139,5.41726618705036,1,1,1,0.132802124833997,0.719424460431655
Seneca,SC,1435,139,10.3237410071942,1,1,1,0.0696864111498258,0.719424460431655
Wilmington,OH,991,139,7.1294964028777,1,1,1,0.100908173562059,0.719424460431655
Estes Park,CO,361,139,2.59712230215827,0,0,0,0,0
Orangevale,CA,1933,138,14.0072463768116,16,6,2.66666666666667,0.8277289187791,4.34782608695652
Canfield,OH,1078,138,7.81159420289855,13,4,3.25,1.20593692022263,2.89855072463768
Holiday,FL,3514,138,25.463768115942,11,4,2.75,0.313033579965851,2.89855072463768
Olde West Chester,OH,783,138,5.67391304347826,8,4,2,1.02171136653895,2.89855072463768
Snohomish,WA,845,138,6.1231884057971,4,4,1,0.473372781065089,2.89855072463768
Bridge City,TX,1013,138,7.34057971014493,6,3,2,0.592300098716683,2.17391304347826
Fort Lee,VA,2247,138,16.2826086956522,4,3,1.33333333333333,0.178015131286159,2.17391304347826
Palos Heights,IL,668,138,4.84057971014493,4,3,1.33333333333333,0.598802395209581,2.17391304347826
Willimantic,CT,1219,138,8.83333333333333,12,3,4,0.984413453650533,2.17391304347826
Aiea,HI,744,138,5.39130434782609,5,2,2.5,0.672043010752688,1.44927536231884
Auburn,NY,912,138,6.60869565217391,2,2,1,0.219298245614035,1.44927536231884
Manor,TX,923,138,6.68840579710145,3,2,1.5,0.325027085590466,1.44927536231884
Ravenna,OH,1137,138,8.23913043478261,2,2,1,0.175901495162709,1.44927536231884
South Daytona,FL,1231,138,8.92028985507246,41,2,20.5,3.3306255077173,1.44927536231884
West Odessa,TX,1509,138,10.9347826086957,3,2,1.5,0.198807157057654,1.44927536231884
Fort Dodge,IA,1146,138,8.30434782608696,2,1,2,0.174520069808028,0.72463768115942
Fort Wright,KY,734,138,5.31884057971014,1,1,1,0.136239782016349,0.72463768115942
Kerman,CA,1775,138,12.8623188405797,1,1,1,0.0563380281690141,0.72463768115942
Northlake,IL,406,138,2.94202898550725,3,1,3,0.738916256157635,0.72463768115942
Locust Grove,GA,517,138,3.7463768115942,0,0,0,0,0
Berea,KY,3232,137,23.5912408759124,27,6,4.5,0.83539603960396,4.37956204379562
College,AK,1050,137,7.66423357664234,5,4,1.25,0.476190476190476,2.91970802919708
Griffith,IN,2105,137,15.3649635036496,4,4,1,0.190023752969121,2.91970802919708
Champlin,MN,944,137,6.89051094890511,5,3,1.66666666666667,0.529661016949152,2.18978102189781
Cherryland,CA,1417,137,10.3430656934307,5,3,1.66666666666667,0.352858151023289,2.18978102189781
Cleveland,TX,870,137,6.35036496350365,3,3,1,0.344827586206897,2.18978102189781
Estelle,LA,2451,137,17.8905109489051,3,3,1,0.122399020807834,2.18978102189781
River Grove,IL,1104,137,8.05839416058394,7,3,2.33333333333333,0.634057971014493,2.18978102189781
Byron,GA,1494,137,10.9051094890511,2,2,1,0.133868808567604,1.45985401459854
Grand Haven,MI,745,137,5.43795620437956,3,2,1.5,0.402684563758389,1.45985401459854
Lake Worth,TX,1329,137,9.7007299270073,2,2,1,0.150489089541008,1.45985401459854
Lincoln City,OR,661,137,4.82481751824818,2,2,1,0.302571860816944,1.45985401459854
Murphy,MO,1720,137,12.5547445255474,17,2,8.5,0.988372093023256,1.45985401459854
New Castle,IN,949,137,6.92700729927007,2,2,1,0.210748155953635,1.45985401459854
Southborough,MA,835,137,6.09489051094891,2,2,1,0.239520958083832,1.45985401459854
Athens,TX,1414,137,10.3211678832117,1,1,1,0.0707213578500707,0.72992700729927
Walker,LA,1138,137,8.30656934306569,1,1,1,0.0878734622144112,0.72992700729927
Homestead,PA,1065,137,7.77372262773723,0,0,0,0,0
Ruidoso,NM,595,137,4.34306569343066,0,0,0,0,0
Eastmont,WA,1271,136,9.34558823529412,17,11,1.54545454545455,1.3375295043273,8.08823529411765
Juneau,AK,1121,136,8.24264705882353,10,8,1.25,0.892060660124889,5.88235294117647
Sebastian,FL,1682,136,12.3676470588235,22,7,3.14285714285714,1.30796670630202,5.14705882352941
Aurora,OH,1138,136,8.36764705882353,9,6,1.5,0.790861159929701,4.41176470588235
Lake Dunlap,TX,1233,136,9.06617647058824,9,6,1.5,0.72992700729927,4.41176470588235
Lewiston,ID,1172,136,8.61764705882353,7,5,1.4,0.597269624573379,3.67647058823529
New Hyde Park,NY,450,136,3.30882352941176,5,5,1,1.11111111111111,3.67647058823529
Baldwin,PA,2097,136,15.4191176470588,14,4,3.5,0.667620410109681,2.94117647058823
Nellis Air Force Base,NV,918,136,6.75,4,4,1,0.435729847494553,2.94117647058823
El Dorado,KS,1248,136,9.17647058823529,5,2,2.5,0.400641025641026,1.47058823529412
Mount Vernon,OH,974,136,7.16176470588235,3,2,1.5,0.308008213552361,1.47058823529412
Winston,FL,563,136,4.13970588235294,3,2,1.5,0.532859680284192,1.47058823529412
Clawson,MI,1674,136,12.3088235294118,3,1,3,0.17921146953405,0.735294117647059
Creekside,KY,432,136,3.17647058823529,1,1,1,0.231481481481481,0.735294117647059
Torrington,CT,1116,136,8.20588235294118,1,1,1,0.0896057347670251,0.735294117647059
Youngsville,LA,862,136,6.33823529411765,1,1,1,0.116009280742459,0.735294117647059
Grafton,MA,1030,135,7.62962962962963,7,5,1.4,0.679611650485437,3.7037037037037
Healdsburg,CA,1139,135,8.43703703703704,6,4,1.5,0.526777875329236,2.96296296296296
Orono,ME,1087,135,8.05185185185185,5,4,1.25,0.459981600735971,2.96296296296296
Valinda,CA,1592,135,11.7925925925926,5,4,1.25,0.314070351758794,2.96296296296296
Beeville,TX,1304,135,9.65925925925926,3,3,1,0.230061349693252,2.22222222222222
Downingtown,PA,761,135,5.63703703703704,3,3,1,0.394218134034166,2.22222222222222
Jamestown,NY,1278,135,9.46666666666667,4,3,1.33333333333333,0.312989045383412,2.22222222222222
Lake Hallie,WI,589,135,4.36296296296296,9,3,3,1.52801358234295,2.22222222222222
Mendota Heights,MN,1277,135,9.45925925925926,5,3,1.66666666666667,0.391542678151919,2.22222222222222
Rockaway,NJ,925,135,6.85185185185185,3,3,1,0.324324324324324,2.22222222222222
Selden,NY,953,135,7.05925925925926,3,3,1,0.314795383001049,2.22222222222222
Fort Mitchell,KY,682,135,5.05185185185185,3,2,1.5,0.439882697947214,1.48148148148148
Hanover,MA,1247,135,9.23703703703704,2,2,1,0.160384923817161,1.48148148148148
Inverness,CO,707,135,5.23703703703704,2,2,1,0.282885431400283,1.48148148148148
Pelham Manor,NY,1549,135,11.4740740740741,7,2,3.5,0.451904454486766,1.48148148148148
Spring Valley Village,TX,815,135,6.03703703703704,2,2,1,0.245398773006135,1.48148148148148
Uvalde,TX,1573,135,11.6518518518519,2,2,1,0.127145581691036,1.48148148148148
Washington,UT,655,135,4.85185185185185,2,2,1,0.305343511450382,1.48148148148148
Kilgore,TX,800,135,5.92592592592593,1,1,1,0.125,0.740740740740741
Mooresville,IN,560,135,4.14814814814815,1,1,1,0.178571428571429,0.740740740740741
Oakport,MN,1123,135,8.31851851851852,1,1,1,0.0890471950133571,0.740740740740741
Hudsonville,MI,469,135,3.47407407407407,0,0,0,0,0
Mount Washington,KY,1651,134,12.3208955223881,7,6,1.16666666666667,0.423985463355542,4.47761194029851
Lakeland Shores,MN,1665,134,12.4253731343284,4,4,1,0.24024024024024,2.98507462686567
Mount Kisco,NY,1030,134,7.6865671641791,5,4,1.25,0.485436893203883,2.98507462686567
La Marque,TX,1319,134,9.84328358208955,3,3,1,0.227445034116755,2.23880597014925
Trophy Club,TX,639,134,4.76865671641791,3,3,1,0.469483568075117,2.23880597014925
Whippany,NJ,717,134,5.35074626865672,3,3,1,0.418410041841004,2.23880597014925
Byram,MS,845,134,6.30597014925373,3,2,1.5,0.355029585798817,1.49253731343284
Glen Carbon,IL,865,134,6.45522388059702,2,2,1,0.23121387283237,1.49253731343284
Mount Airy,NC,949,134,7.08208955223881,2,2,1,0.210748155953635,1.49253731343284
Murrells Inlet,SC,1196,134,8.92537313432836,2,2,1,0.167224080267559,1.49253731343284
Norton Shores,MI,1202,134,8.97014925373134,19,2,9.5,1.58069883527454,1.49253731343284
Lexington,VA,666,134,4.97014925373134,1,1,1,0.15015015015015,0.746268656716418
Madisonville,LA,555,134,4.14179104477612,1,1,1,0.18018018018018,0.746268656716418
Marion,IN,863,134,6.44029850746269,1,1,1,0.115874855156431,0.746268656716418
Norwalk,OH,1154,134,8.61194029850746,1,1,1,0.0866551126516464,0.746268656716418
Big Rapids,MI,665,134,4.96268656716418,0,0,0,0,0
Country Club Hills,IL,976,134,7.28358208955224,0,0,0,0,0
Auburn,CA,1785,133,13.4210526315789,29,7,4.14285714285714,1.62464985994398,5.26315789473684
Rome,NY,1697,133,12.7593984962406,20,5,4,1.17855038302887,3.7593984962406
North Syracuse,NY,892,133,6.70676691729323,8,4,2,0.896860986547085,3.00751879699248
Tavares,FL,1501,133,11.2857142857143,5,4,1.25,0.33311125916056,3.00751879699248
Dove Valley,CO,931,133,7,4,3,1.33333333333333,0.429645542427497,2.25563909774436
Holt,MI,1071,133,8.05263157894737,3,3,1,0.280112044817927,2.25563909774436
Normandy Shores,FL,817,133,6.14285714285714,9,3,3,1.1015911872705,2.25563909774436
Alamo,CA,852,133,6.40601503759399,7,2,3.5,0.821596244131456,1.50375939849624
Canandaigua,NY,1930,133,14.5112781954887,5,2,2.5,0.259067357512953,1.50375939849624
Cumberland,MD,1991,133,14.9699248120301,4,2,2,0.200904068307383,1.50375939849624
Howard,WI,786,133,5.90977443609023,2,2,1,0.254452926208651,1.50375939849624
Ontario,OH,646,133,4.85714285714286,3,2,1.5,0.464396284829721,1.50375939849624
Rotterdam,NY,1313,133,9.87218045112782,2,2,1,0.152322924600152,1.50375939849624
Shenandoah,LA,1321,133,9.93233082706767,2,2,1,0.151400454201363,1.50375939849624
Wright-Patterson Air Force Base,OH,986,133,7.41353383458647,2,2,1,0.202839756592292,1.50375939849624
Franklin,OH,662,133,4.97744360902256,1,1,1,0.151057401812689,0.75187969924812
Ozark,MO,710,133,5.33834586466165,1,1,1,0.140845070422535,0.75187969924812
West Conshohocken,PA,666,133,5.00751879699248,1,1,1,0.15015015015015,0.75187969924812
Winder,GA,1097,133,8.24812030075188,0,0,0,0,0
Lompoc,CA,2278,132,17.2575757575758,52,7,7.42857142857143,2.28270412642669,5.3030303030303
Port Orchard,WA,1977,132,14.9772727272727,12,7,1.71428571428571,0.606980273141123,5.3030303030303
Scotts Valley,CA,716,132,5.42424242424242,9,5,1.8,1.25698324022346,3.78787878787879
Alpine,TX,1084,132,8.21212121212121,4,4,1,0.3690036900369,3.03030303030303
Fair Oaks,GA,885,132,6.70454545454545,4,3,1.33333333333333,0.451977401129944,2.27272727272727
Frostburg,MD,3291,132,24.9318181818182,6,3,2,0.182315405651778,2.27272727272727
Azle,TX,893,132,6.76515151515152,3,2,1.5,0.335946248600224,1.51515151515152
Brandywine,MD,644,132,4.87878787878788,2,2,1,0.31055900621118,1.51515151515152
Naranja,FL,745,132,5.64393939393939,4,2,2,0.536912751677852,1.51515151515152
Seven Corners,VA,607,132,4.59848484848485,2,2,1,0.329489291598023,1.51515151515152
Topanga,CA,588,132,4.45454545454545,2,2,1,0.340136054421769,1.51515151515152
Cabot,AR,825,132,6.25,12,1,12,1.45454545454545,0.757575757575757
Powdersville,SC,516,132,3.90909090909091,1,1,1,0.193798449612403,0.757575757575757
Eustis,FL,1402,132,10.6212121212121,0,0,0,0,0
Thomasville,GA,1391,132,10.5378787878788,0,0,0,0,0
Englewood Cliffs,NJ,865,131,6.6030534351145,20,10,2,2.3121387283237,7.63358778625954
Vineyard,CA,1479,131,11.2900763358779,8,6,1.33333333333333,0.540906017579446,4.58015267175573
Effingham,IL,975,131,7.44274809160305,14,5,2.8,1.43589743589744,3.81679389312977
Hazel Dell North,WA,837,131,6.38931297709924,11,5,2.2,1.3142174432497,3.81679389312977
Meridian,CO,1181,131,9.01526717557252,6,5,1.2,0.508044030482642,3.81679389312977
Waynesboro,VA,1669,131,12.7404580152672,10,5,2,0.599161174355902,3.81679389312977
Nassau Bay,TX,722,131,5.51145038167939,5,4,1.25,0.692520775623269,3.05343511450382
Shelbyville,IN,617,131,4.70992366412214,4,4,1,0.648298217179903,3.05343511450382
Beckett Ridge,OH,752,131,5.74045801526718,4,3,1.33333333333333,0.531914893617021,2.29007633587786
Erlton,NJ,881,131,6.72519083969466,6,3,2,0.681044267877412,2.29007633587786
Edgewater,CO,628,131,4.79389312977099,3,2,1.5,0.477707006369427,1.52671755725191
Hanahan,SC,1214,131,9.26717557251908,2,2,1,0.164744645799012,1.52671755725191
Jensen Beach,FL,604,131,4.61068702290076,4,2,2,0.662251655629139,1.52671755725191
Olney,IL,804,131,6.13740458015267,2,2,1,0.248756218905473,1.52671755725191
Rye Brook,NY,430,131,3.2824427480916,2,2,1,0.465116279069767,1.52671755725191
St Clairsville,OH,447,131,3.41221374045802,2,2,1,0.447427293064877,1.52671755725191
Amityville,NY,799,131,6.09923664122137,2,1,2,0.250312891113892,0.763358778625954
Portage Lakes,OH,1020,131,7.78625954198473,1,1,1,0.0980392156862745,0.763358778625954
Rehoboth Beach,DE,545,131,4.16030534351145,6,1,6,1.10091743119266,0.763358778625954
River Falls,WI,872,131,6.65648854961832,2,1,2,0.229357798165138,0.763358778625954
Shepherdsville,KY,733,131,5.59541984732824,1,1,1,0.136425648021828,0.763358778625954
St Helena,CA,576,131,4.3969465648855,4,1,4,0.694444444444444,0.763358778625954
Groveport,OH,958,131,7.31297709923664,0,0,0,0,0
Heath,OH,884,131,6.74809160305344,0,0,0,0,0
Marshfield,MA,2114,130,16.2615384615385,42,6,7,1.98675496688742,4.61538461538462
Bay Village,OH,1144,130,8.8,11,4,2.75,0.961538461538462,3.07692307692308
West Carrollton City,OH,1675,130,12.8846153846154,12,4,3,0.716417910447761,3.07692307692308
Gulfport,FL,793,130,6.1,5,3,1.66666666666667,0.630517023959647,2.30769230769231
Highland Park,PA,896,130,6.89230769230769,4,3,1.33333333333333,0.446428571428571,2.30769230769231
